username,frequency,avg_message_length,total_messages,url_ratio,repetition_ratio,time_in_channel,suspicious_links,generic_name,is_bot,collection_date,data_version
h3llkittt_1759,20.63,81.7,32,0.089,0.166,145.9,0,0,0,2025-10-20,1.0
bot146_1760,78.57,10.5,127,0.545,0.698,15.6,1,1,1,2025-10-20,1.0
SuperXD_1761,26.28,39.8,29,0.257,0.354,109.6,0,0,0,2025-10-20,1.0
Megaxx_1762,25.53,52.4,42,0.031,0.335,36.0,1,0,0,2025-10-20,1.0
soia09_1763,10.32,25.4,31,0.026,0.281,18.9,1,0,0,2025-10-20,1.0
player958_1764,199.55,26.8,116,0.61,0.733,47.8,1,1,1,2025-10-20,1.0
bot570_1765,178.73,37.4,168,0.751,0.903,79.7,1,1,1,2025-10-20,1.0
Javy0987_1766,17.05,36.0,3,0.127,0.055,37.3,1,0,0,2025-10-20,1.0
bot416_1767,62.89,10.4,183,0.966,0.853,99.6,1,1,1,2025-10-20,1.0
LordTTV_1768,21.45,20.8,31,0.028,0.312,178.6,0,0,0,2025-10-20,1.0
viewer3658_1769,165.7,17.6,283,0.947,0.728,88.9,1,1,1,2025-10-20,1.0
Tomas_v_1770,28.5,34.5,11,0.259,0.157,10.7,0,0,0,2025-10-20,1.0
MegaStream_1771,4.42,79.2,38,0.057,0.227,148.4,0,0,0,2025-10-20,1.0
viewer3940_1772,146.71,23.1,287,0.86,0.953,65.7,1,1,1,2025-10-20,1.0
rodrigo_750_1773,20.52,48.9,14,0.099,0.108,96.9,0,0,0,2025-10-20,1.0
Alebc8_1774,26.3,99.3,30,0.025,0.109,60.6,0,0,0,2025-10-20,1.0
Super2025_1775,16.77,52.4,27,0.034,0.052,128.0,0,0,0,2025-10-20,1.0
user6014_1776,41.77,31.9,184,0.717,0.648,52.0,1,1,1,2025-10-20,1.0
MegaStream_1777,23.67,101.4,26,0.062,0.295,129.0,0,0,0,2025-10-20,1.0
Epic__1778,25.4,93.0,38,0.059,0.187,156.5,0,0,0,2025-10-20,1.0
Wild__1779,20.54,46.4,63,0.248,0.366,64.3,0,0,0,2025-10-20,1.0
Lady__1780,62.76,13.6,111,0.551,0.863,12.2,1,0,1,2025-10-20,1.0
MasterStream954_1781,21.6,69.6,58,0.118,0.263,124.7,0,0,0,2025-10-20,1.0
Fire123_1782,19.64,104.5,16,0.106,0.362,163.2,0,0,0,2025-10-20,1.0
Afra_02_1783,29.89,31.7,42,0.15,0.155,114.2,1,0,0,2025-10-20,1.0
yandel_correa_1784,14.47,26.0,40,0.01,0.28,13.9,0,0,0,2025-10-20,1.0
viewer4386_1785,127.0,35.9,228,0.761,0.93,33.2,1,1,1,2025-10-20,1.0
Suscriptor_1786,3.68,86.5,39,0.295,0.15,38.9,0,0,0,2025-10-20,1.0
juanitinelli_1787,172.55,12.4,158,0.815,0.915,95.1,1,0,1,2025-10-20,1.0
CrazyTTV934_1788,4.9,103.7,28,0.207,0.273,153.1,0,0,0,2025-10-20,1.0
test8151_1789,67.29,23.4,86,0.845,0.933,38.4,1,1,1,2025-10-20,1.0
guest3475_1790,52.71,12.6,271,0.596,0.723,31.1,1,1,1,2025-10-20,1.0
GoldeHuijsen_1791,24.18,49.0,40,0.131,0.487,175.3,0,0,0,2025-10-20,1.0
Crazy2024_1792,15.57,30.6,16,0.267,0.22,80.3,1,0,0,2025-10-20,1.0
Master2024505_1793,29.54,76.5,34,0.397,0.449,130.1,0,0,0,2025-10-20,1.0
CrazyPlays_1794,13.24,91.9,44,0.131,0.214,168.4,0,0,0,2025-10-20,1.0
Strongg7_1795,22.16,36.1,32,0.016,0.117,166.6,0,0,0,2025-10-20,1.0
Lady2024913_1796,23.05,95.2,18,0.004,0.022,58.0,0,0,0,2025-10-20,1.0
ladydelcarmen28U_1797,13.87,56.1,40,0.157,0.229,155.0,0,0,0,2025-10-20,1.0
KingPro802_1798,15.71,89.6,8,0.132,0.324,95.9,0,0,0,2025-10-20,1.0
ladydelcarmen28U_1799,3.82,73.0,45,0.212,0.319,125.9,0,0,0,2025-10-20,1.0
